Time Interval,Date,Temperature (ºF),Temperature (ºC),pH (mV),Salinity (PSU),Conductivity (µS/cm),"Conductivity, Non-Linear Function (µS/cm)","Conductivity, Specific (µS/cm)",Dissolved Oxygen (mg/L),"Dissolved Oxygen, Saturated (%)","Dissolved Oxygen, Local (%)",Oxygen Reduction Potential (mV),Chlorophyll (RFU),Total Algae (RFU),Total Dissolved Solids (mg/L),pH (YSI),Turbidity (RFU),Phosphate (mg/L),"Nitrate, Mid-Range (mg/L)","Nitrate, High-Range (mg/L)",pH (Hach),Alkalinity (mg/L CaCO3),Silica (mg/L),Iron (mg/L),Ammonia (mg/L)
Weekly,2018-10-20,70.1375,21.139999,NA,31.455,44687.5,NA,NA,NA,92.5,NA,768,NA,0,NA,8.3025,0,NA,0.8,1.2,NA,NA,NA,NA,NA
Weekly,2018-10-27,70.0813,21.139999,NA,31.434999,44637.497,NA,NA,NA,92,NA,778,NA,0,NA,8.3025,0,0.08,0.8,1.2,NA,NA,NA,NA,NA
Weekly,2018-11-03,69.8563,21.014999,NA,31.439999,44500,NA,NA,NA,92,NA,784,NA,0,NA,8.349999,0,0.06,1.3,1.2,NA,NA,NA,NA,NA
Weekly,2018-11-10,68.5062,20.279999,NA,31.439999,43731.247,NA,NA,NA,NA,NA,788,NA,0,NA,8.344999,0,0.06,1.2,NA,NA,NA,NA,NA,NA
Weekly,2018-11-17,73.0625,22.785,NA,31.424999,46012.497,NA,NA,NA,NA,NA,812,NA,0,NA,8.33,0,0.09,0.9,2.6,NA,NA,NA,NA,NA
Weekly,2018-11-24,76.4375,24.639999,NA,31.309999,47724.998,NA,NA,NA,NA,NA,814,NA,0,NA,8.357499,NA,NA,NA,NA,8.2,132,0.325,0.005,NA
Weekly,2018-12-01,76.325,23.285,NA,31.299999,46406.248,NA,NA,NA,NA,NA,808,NA,0,NA,8.165,0,0.03,1,1.8,8.29,NA,0.3,0.004,NA
Weekly,2018-12-08,71.6,22.014999,NA,31.084999,45337.498,NA,NA,NA,NA,NA,806,NA,0,NA,8.19,0,0.06,0.8,1.5,8.3,NA,0.26,0,NA
Weekly,2018-12-15,71.85310000000001,22.064999,NA,31.059999,44956.249,NA,NA,NA,NA,NA,792,NA,0,NA,8.2275,0,0.09,NA,2.5,NA,NA,NA,NA,NA
Weekly,2018-12-22,72.05,22.269999,NA,31.064999,45181.248,NA,NA,NA,NA,NA,802,NA,0,NA,8.299999,NA,0.05,0.7,1,8.39,NA,NA,NA,NA
Weekly,2018-12-29,72.1625,22.289999,NA,31.049999,45181.248,NA,NA,NA,NA,NA,800,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-01-05,73.8219,23.754999,NA,30.984999,46268.749,NA,NA,NA,91,NA,814,NA,0,NA,8.275,0,0.07,NA,1.6,NA,NA,NA,NA,NA
Weekly,2019-01-12,74.1875,23.24,NA,31.044998,46068.748,NA,NA,NA,89,NA,806,NA,0,NA,8.139999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-01-19,72.95,22.73,NA,31.299999,45849.998,NA,NA,NA,91.5,NA,802,NA,0,NA,8.145,0,0.06,0.7,1,8.45,NA,NA,NA,NA
Weekly,2019-01-26,72.1063,22.254999,NA,31.389999,45556.248,NA,NA,NA,92.5,NA,782,NA,0,NA,8.2175,2,0.03,0.7,1.6,NA,NA,NA,NA,NA
Weekly,2019-02-02,71.375,21.884998,NA,31.419998,45218.75,NA,NA,NA,92,NA,768,NA,0,NA,8.2625,0,0.015,1,2.25,8.5,136,0.095,0.005,NA
Weekly,2019-02-09,71.7688,22.184999,NA,31.324999,45424.999,NA,NA,NA,92,NA,772,NA,0,NA,8.28,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-02-16,72.05,22.309999,NA,31.33,45543.747,NA,NA,NA,92,NA,768,NA,0,NA,8.294999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-02-23,71.3187,21.634998,NA,31.32,44937.5,NA,NA,NA,92,NA,764,NA,0,NA,8.179999,0,0.06,0.6,1.6,NA,125.2,0.28,0.007,NA
Weekly,2019-03-02,70.9813,21.674999,NA,31.314999,44912.498,NA,NA,NA,94,NA,756,NA,0,NA,8.389999,0,0.025,0.85,2,NA,111.6,0.12,0.018,NA
Weekly,2019-03-09,71.0938,21.674999,NA,31.314999,44924.999,NA,NA,NA,94,NA,766,NA,0,NA,8.4,0,NA,0.7,1.8,NA,107.2,0.48,0,NA
Weekly,2019-03-16,69.7438,20.834999,NA,32.549999,45543.747,NA,NA,NA,93.5,NA,764,NA,0,NA,8.247499,0,0.02,0.7,1,8.5,145.2,0.31,0,NA
Weekly,2019-03-23,70.1937,21.179998,NA,32.379997,45656.25,NA,NA,NA,94,NA,772,NA,0,NA,8.36,0,0.02,0.65,1.2,8.3,126,0.21,0.008,NA
Weekly,2019-03-30,70.8125,21.504999,NA,33.869999,47893.749,NA,NA,NA,89.5,NA,NA,NA,0,NA,8.692499,0,0.02,0.4,0.8,8.2,124,0.36,0.002,NA
Weekly,2019-04-06,71.0938,21.719999,NA,33.869999,48331.249,NA,NA,NA,89,NA,668,NA,0,NA,8.372499,1,0.02,0.7,1.2,NA,121,0.51,0,NA
Weekly,2019-04-13,71.9375,22.174999,NA,34.149998,48906.25,NA,NA,NA,88.5,NA,696,NA,0,NA,8.384999,0,0,0.6,1,8.2,102,0.21,0.02,NA
Weekly,2019-04-20,72.05,22.285,NA,34.129997,49181.248,NA,NA,NA,88,NA,698.875,NA,0,NA,8.407499,0,0.02,0.4,0.7,8.3,107,0.3,0.003,NA
Weekly,2019-04-27,73.1188,22.844999,NA,34.339996,49890.62300000001,NA,NA,NA,88,NA,699.625,NA,0,NA,8.3125,0,0.07,0.8,1.5,8.4,NA,0,0,NA
Weekly,2019-05-04,73.85,23.264999,NA,34.179996,50181.248,NA,NA,NA,87.5,NA,710,NA,0,NA,8.2625,0,0.07,0.6,0.4,8,NA,0.32,0,NA
Weekly,2019-05-11,73.3438,23.144999,NA,34.139999,50000,NA,NA,NA,87,NA,721,NA,0,NA,8.277499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-05-18,73.0062,22.814999,NA,34.279999,49849.998,NA,NA,NA,89,NA,721.875,NA,0,NA,8.2525,2,0.05,0.7,1.3,NA,NA,0.19,0.007,NA
Weekly,2019-05-25,72.2188,22.289999,NA,34.369999,49349.998,NA,NA,NA,88.5,NA,712.5,NA,0,NA,8.2525,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-06-01,72.24690000000001,22.355,NA,34.329998,49412.498,NA,NA,NA,88.5,NA,712.027344,NA,0,NA,8.2575,0,0.09,0.7,2.3,NA,NA,0.45,0,NA
Weekly,2019-06-08,74.2438,23.434999,NA,34.139999,50337.498,NA,NA,NA,87.5,NA,725,NA,0,NA,8.304999,0,0,1.5,1.7,NA,126,0.46,NA,NA
Weekly,2019-06-15,75.5938,24.375,NA,34.339996,51456.249,NA,NA,NA,87.5,NA,745.5,NA,0,NA,8.2,0,0.03,0.8500000000000001,1.9500000000000002,8.43,123.25,0.57,0.0075,NA
Weekly,2019-06-22,76.325,24.639999,NA,34.349998,51674.999,NA,NA,NA,86,NA,747,NA,0,NA,8.2575,0,0.05500000000000001,1.2000000000000002,2.1,8.45,118.5,0.25,0.003,NA
Weekly,2019-06-29,76.3813,24.769999,NA,34.109997,51562.5,NA,NA,NA,95,NA,733,NA,0,NA,NA,0,0.02,0.9,1.5499999999999998,8.485,111.5,0.69,0.0075,NA
Weekly,2019-07-06,77.7313,25.4,NA,34.099998,52159.373999999996,NA,NA,NA,94,NA,739,NA,0,NA,8.6962495,0,0,0.9,1.35,8.48,117,0.9249999999999999,0.002,NA
Weekly,2019-07-13,77.7875,25.424999,NA,34.099998,52162.498,NA,NA,NA,92.5,NA,762.5,NA,0,NA,8.572499,0,0,0.75,1,8.485,NA,0.45999999999999996,0,NA
Weekly,2019-07-20,78.35,25.764999,NA,34.099998,52587.498,NA,NA,NA,92.5,NA,757,NA,0,NA,8.45,0,0,0.9,1.25,8.46,121.5,1.1,0,NA
Weekly,2019-07-27,78.9688,26.044998,NA,34.119999,52875,NA,NA,NA,93.5,NA,764.5,NA,0,NA,8.445,0,0,1.2,1.3,8.445,130,1.125,0.022,NA
Weekly,2019-08-03,79.5875,26.159999,NA,34.009998,53068.748,NA,NA,NA,91,NA,783.796875,NA,0,NA,8.459999,0,0.17,1.1,1.1,8.45,133.5,0.555,0.009,NA
Weekly,2019-08-10,78.5187,25.734999,NA,33.899998,52406.25,NA,NA,NA,91,NA,799.820312,NA,0,NA,8.464999,NA,0.06,NA,NA,8.43,103,0.62,NA,NA
Weekly,2019-08-17,NA,25.469999,NA,33.879997,52087.498,NA,NA,NA,95,NA,783.839844,NA,0,NA,8.599999,0,0.07,NA,NA,8.44,111,0.39,0,NA
Weekly,2019-08-24,NA,25.344999,NA,34.109997,52118.748,NA,NA,NA,93.5,NA,783.859375,NA,0,NA,8.575,0,0,0.7,1.3,8.47,128,0.64,0.008,NA
Weekly,2019-08-31,NA,25.869999,NA,34.109997,52840.623999999996,NA,NA,NA,93.5,NA,787.810547,NA,0,NA,8.544999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-09-07,NA,26,NA,34.349998,53087.498,NA,NA,NA,92.25,NA,791.820312,NA,0,NA,8.52,NA,0.03,0.7,1.2,8.48,115,0.85,0.007,NA
Weekly,2019-09-14,NA,25.494999,NA,34.379997,52762.497,NA,NA,NA,92.5,NA,799.847656,NA,0,NA,8.299999,NA,0.05,0.8,1.7,8.45,139,1.12,0.014,NA
Weekly,2019-09-21,NA,24.429998,NA,34.469997,51812.5,NA,NA,NA,94.5,NA,799.898437,NA,0,NA,8.375,NA,0.03,0.6,0.2,8.41,123,1.26,0,NA
Weekly,2019-09-28,NA,22.955,NA,34.549999,50399.998,NA,NA,NA,90.5,NA,807.980469,NA,0,NA,8.2925,0,0.03,0.5,0.3,8.31,125,1.51,0.006,NA
Weekly,2019-10-05,NA,22.924999,NA,33.679996,49606.247,NA,NA,NA,94,NA,815.976562,NA,0,NA,8.349999,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-10-12,NA,22.759998,NA,33.559998,48812.5,NA,NA,NA,95,NA,724.003906,NA,0,NA,8.205,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-10-19,NA,22.094999,NA,33.359997,48187.5,NA,NA,NA,94.5,NA,756.035156,NA,0,NA,8.1775,0,0,0.4,1.1,8.48,127,1.1,0.006,NA
Weekly,2019-10-26,NA,21.66,NA,33.379997,47681.248,NA,NA,NA,95,NA,740.078125,NA,0,NA,8.24,0,0.03,0.4,0.6,8.22,132,0.61,0,NA
Weekly,2019-11-02,NA,21.644999,NA,33.379997,47556.248,NA,NA,NA,94.5,NA,764.082031,NA,0,NA,8.245,0,0.02,0.6,0.8,8.42,130,0.35,0,NA
Weekly,2019-11-09,NA,21.07,NA,33.359997,47112.499,NA,NA,NA,94.5,NA,772.085938,NA,0,NA,8.224999,0,0.02,0.6,1.1,8.3,131,0.23,0.015,NA
Weekly,2019-11-16,NA,21.904999,NA,33.359997,47837.498,NA,NA,NA,94,NA,780.039063,NA,0,NA,8.157499,0,0.04,1.3,1.1,8.21,116,0.28,0,NA
Weekly,2019-11-23,NA,22.244999,NA,33.429996,48174.999,NA,NA,NA,93,NA,788.042969,NA,0,NA,8.16,0,0.03,0.5,0.5,8.23,138,1.79,0,NA
Weekly,2019-11-30,NA,23.814999,NA,33.329998,49824.997,NA,NA,NA,91.5,NA,803.941406,NA,0,NA,8.235,0,0.03,0.5,0.6,8.37,132,0.36,0,NA
Weekly,2019-12-07,NA,23.865,NA,33.339996,49862.499,NA,NA,NA,93,NA,807.933594,NA,0,NA,8.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-12-14,NA,23.859999,NA,33.339996,49862.499,NA,NA,NA,93,NA,819.929687,NA,0,NA,8.232499,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2019-12-21,NA,23.839998,NA,33.359997,49862.499,NA,NA,NA,95.5,NA,819.933594,NA,0,NA,8.2975,0,0.09,0.4,0.7,8.41,129,1.86,0.002,NA
Weekly,2019-12-28,NA,23.834999,NA,33.369999,49875,NA,NA,NA,94,NA,823.9375,NA,0,NA,8.0525,0,0.04,0.4,0.1,8.4,137,NA,0.005,NA
Weekly,2020-01-04,NA,23.889999,NA,33.379997,49868.748,NA,NA,NA,95,NA,827.929687,NA,0,NA,8.065,1,0.03,0.4,1,NA,136,0.99,0,NA
Weekly,2020-01-11,NA,23.9,NA,NA,51112.499,NA,NA,NA,93.5,NA,831.917969,NA,0,NA,8.732499,0,0,0.5,0.6,NA,135,1.63,0,NA
Weekly,2020-01-18,NA,23.889999,NA,34.259998,51106.247,NA,NA,NA,91.5,NA,703.9375,NA,0,NA,8.669999,2,0.12,0.5,2.8,NA,135,1.63,0,NA
Weekly,2020-01-25,NA,23.839998,NA,34.269997,51106.247,NA,NA,NA,92,NA,731.933594,NA,0,NA,8.674999,0,0.14,0.6,0.9,8.46,133,NA,0,NA
Weekly,2020-02-01,NA,23.844999,NA,34.41,51099.998,NA,NA,NA,92.5,NA,739.929687,NA,0,NA,8.7975,0,0,0.4,0.3,8.51,128,1.6,0,NA
Weekly,2020-02-08,NA,23.855,NA,34.41,51125,NA,NA,NA,92,NA,735.933594,NA,0,NA,8.732499,0,0.03,0.5,0.6,NA,NA,1.35,0,NA
Weekly,2020-02-15,NA,23.834999,NA,34.389999,51125,NA,NA,NA,92,NA,739.929687,NA,0,NA,8.6025,0,0,0.6,1,8.53,137,1.82,0,NA
Weekly,2020-02-22,NA,23.849998,NA,34.41,51062.5,NA,NA,NA,91.5,NA,743.933594,NA,NA,NA,8.61,0,0.04,0.4,0.6,NA,134,NA,0.002,NA
Weekly,2020-02-29,NA,23.859999,NA,34.299999,51087.498,NA,NA,NA,92.5,NA,747.925781,NA,NA,NA,8.65,0,0.05,0.5,0.5,8.56,132,1.81,0.001,NA
Weekly,2020-03-07,NA,23.834999,NA,34.359997,51125,NA,NA,NA,93,NA,743.933594,NA,NA,NA,8.78,0,0.05,0.7,1.2,8.57,130,NA,0.003,NA
Weekly,2020-03-14,NA,23.869999,NA,34.309998,51125,NA,NA,NA,92,NA,747.921875,NA,NA,NA,8.657499,0,0.02,0.5,1.2,NA,131,NA,0.008,NA
Weekly,2020-03-21,NA,23.879999,NA,34.339996,51099.998,NA,NA,NA,93,NA,739.9375,NA,NA,NA,8.662499,0,0.04,1.1,1.2,8.17,134,1.41,0.002,NA
Weekly,2020-03-28,NA,23.904999,NA,34.339996,51156.25,NA,NA,NA,92.5,NA,743.933594,NA,NA,NA,8.662499,0,0.07,0.6,0.8,8.18,132,1.26,0,NA
Weekly,2020-04-04,NA,23.98,NA,34.359997,51156.25,NA,NA,NA,94,NA,747.910156,NA,NA,NA,8.724999,0,0.03,0.5,0.9,8.23,152,NA,0.003,NA
Weekly,2020-04-11,NA,23.934999,NA,34.309998,51125,NA,NA,NA,94,NA,747.921875,NA,NA,NA,8.775,0,0.02,0.6,NA,8.26,150,1.7,0.003,NA
Weekly,2020-04-18,NA,23.884998,NA,34.339996,51043.747,NA,NA,NA,94.5,NA,743.933594,NA,NA,NA,8.77,2,0.02,0.5,1,8.28,147,1.64,0.012,NA
Weekly,2020-04-25,NA,23.955,NA,34.359997,51018.749,NA,NA,NA,95,NA,743.921875,NA,NA,NA,8.77,0,0.02,0.6,0.7,8.25,128,1.78,0.001,NA
Weekly,2020-05-02,NA,24.025,NA,34.32,51131.248,NA,NA,NA,94,NA,735.921875,NA,NA,NA,8.7,0,0,0.6,1.1,8.29,132,1.82,0.007,NA
Weekly,2020-05-09,NA,23.939999,NA,34.289997,51074.997,NA,NA,NA,94,NA,747.925781,NA,NA,NA,8.695,0,0.03,NA,NA,8.08,132,0.63,0,NA
Weekly,2020-05-16,NA,23.894999,NA,34.32,50987.499,NA,NA,NA,94,NA,743.925781,NA,NA,NA,8.6375,0,0.07,0.5,0.7,8.05,124,1.04,0,NA
Weekly,2020-05-23,NA,23.919998,NA,34.259998,50924.999,NA,NA,NA,93,NA,739.925781,NA,NA,NA,8.634999,NA,0.05,0.7,0.8,8.32,122,0.78,0,NA
Weekly,2020-05-30,NA,23.939999,NA,34.109997,50881.248,NA,NA,NA,93,NA,731.910156,NA,NA,NA,8.7275,0,0.08,0.8,2.1,8.56,112,0.67,0,NA
Weekly,2020-06-06,NA,24.445,NA,34.179996,51049.999,NA,NA,NA,92,NA,739.886719,NA,NA,NA,8.674999,0,0.02,0.9,2.1,8.32,123,0.47,0.003,NA
Weekly,2020-06-13,NA,24.879999,NA,34.309998,51956.249,NA,NA,NA,94,NA,743.867187,NA,NA,NA,8.692499,0,0.04,0.8,1,8.27,124,0.52,0.004,NA
Weekly,2020-06-20,NA,25,NA,34.279999,52056.248,NA,NA,NA,94,NA,739.875,NA,NA,NA,8.629999,0,0.06,0.7,0.9,NA,108,0.49,0,NA
Weekly,2020-06-27,NA,25.009998,NA,34.219997,52018.749,NA,NA,NA,93.5,NA,751.863281,NA,NA,NA,8.605,0,0.04,0.7,1,8.27,126,0.4,0,NA
Weekly,2020-07-04,NA,25.035,NA,34.07,52018.749,NA,NA,NA,94,NA,751.863281,NA,NA,NA,8.559999,0,0.01,0.7,0.6,8.28,128,0.41,0,NA
Weekly,2020-07-11,NA,25.094999,NA,34.359997,52149.998,NA,NA,NA,94,NA,751.867187,NA,NA,NA,8.514999,0,0.05,1.1,1.8,NA,135,0.46,0.022,NA
Weekly,2020-07-18,NA,25.049999,NA,34.289997,52131.248,NA,NA,NA,94,NA,743.871094,NA,NA,NA,8.525,0,0.11,0.8,1,NA,122,0.52,0,NA
Weekly,2020-07-25,NA,25.044998,NA,34.41,52187.5,NA,NA,NA,92.5,NA,743.875,NA,NA,NA,8.397499,0,0,0.6,0.5,NA,127,0.62,0,NA
Weekly,2020-08-01,NA,25.054998,NA,34.369999,52131.248,NA,NA,NA,93,NA,759.871094,NA,NA,NA,8.3875,0,0.05,0.4,0.3,8.23,NA,0.52,0.033,NA
Weekly,2020-08-08,NA,25.059999,NA,34.139999,52024.998,NA,NA,NA,91.5,NA,751.878906,NA,NA,NA,8.452499,0,0.01,0.7,1.3,8.29,126,0.31,0.032,NA
Weekly,2020-08-15,NA,25.064999,NA,34.16,52049.999,NA,NA,NA,90,NA,739.878906,NA,NA,NA,8.4575,0,0,1.7,1.6,NA,126,0.31,0.033,NA
Weekly,2020-08-22,NA,25.054998,NA,34.309998,52099.998,NA,NA,NA,87.5,NA,743.863281,NA,NA,NA,8.3825,0,0.02,1.3,1.6,NA,123,0.44,0,NA
Weekly,2020-08-29,NA,25.054998,NA,34.239998,52093.75,NA,NA,NA,86.5,NA,739.875,NA,NA,NA,8.272499,0,0.15,1.7,1.7,8.23,130,0.41,0.003,NA
Weekly,2020-09-05,NA,25.054998,NA,34.309998,52074.997,NA,NA,NA,88.5,NA,743.863281,NA,NA,NA,8.2625,NA,0.02,1.5,1.3,NA,134,0.02,0,NA
Weekly,2020-09-12,NA,25.029999,NA,34.219997,52062.5,NA,NA,NA,87.5,NA,767.871094,NA,NA,NA,8.384999,0,0.05,1.7,2.3,NA,121,0.29,0,NA
Weekly,2020-09-19,NA,24.98,NA,34.25,52018.749,NA,NA,NA,88,NA,771.875,NA,NA,NA,8.362499,0,0.02,1.5,1.8,8.27,117,0.37,0,NA
Weekly,2020-09-26,NA,25.029999,NA,34.139999,51937.5,NA,NA,NA,87.5,NA,771.886719,NA,NA,NA,8.3775,0,0.01,1.3,1.8,NA,102,0.41,0,NA
Weekly,2020-10-03,NA,24.99,NA,34.079998,51762.497,NA,NA,NA,84.5,NA,771.875,NA,NA,NA,8.3075,0,0.19,1.4,1.6,8.28,103,0.33,0,NA
Weekly,2020-10-10,NA,24.984999,NA,34.039997,51731.247,NA,NA,NA,85,NA,759.878906,NA,NA,NA,8.45,0,0.05,1.2,2,8.22,114,0.36,NA,NA
Weekly,2020-10-17,NA,24.969999,NA,33.709999,51512.497,NA,NA,NA,86,NA,763.90625,NA,NA,NA,8.25,0,0,NA,2.5,8.27,116,0.38,0.007,NA
Weekly,2020-10-24,NA,24.974998,NA,34.029999,51643.749,NA,NA,NA,87.5,NA,767.90625,NA,NA,NA,8.3125,0,0.17,1.6,2.2,8.15,119,0.36,0,NA
Weekly,2020-10-31,NA,24.949999,NA,33.849998,51606.247,NA,NA,NA,86.5,NA,771.882812,NA,NA,NA,8.315,0,0.05,1.3,1.3,8.18,130,0.36,0.015,NA
Weekly,2020-11-07,NA,24.934999,NA,33.439999,50887.497,NA,NA,NA,85.5,NA,775.878906,NA,NA,NA,8.28,0,0.09,0.9,1.2,8.19,132,0.48,0,NA
Weekly,2020-11-14,NA,24.955,NA,32.679996,49853.1225,NA,NA,NA,85,NA,775.886719,NA,NA,NA,8.2125,0,NA,0.9,0.9,NA,133,0.55,0,NA
Weekly,2020-11-21,NA,24.974998,NA,33.459999,50840.623999999996,NA,NA,NA,86,NA,771.878906,NA,NA,NA,8.0762495,0,0.11,1.5,NA,8.14,152,0.91,0,NA
Weekly,2020-11-28,NA,24.949999,NA,33.91,51593.75,NA,NA,NA,85,NA,763.890625,NA,NA,NA,8.115,0,0.1,0.9,0.7,8.13,126,0.56,0,NA
Weekly,2020-12-05,NA,24.959999,NA,34,51662.498,NA,NA,NA,87,NA,751.875,NA,NA,NA,8.19,0,0.19,1.4,1.2,8.07,129,0.61,0.016,NA
Weekly,2020-12-12,NA,24.939999,NA,34.039997,51643.749,NA,NA,NA,87.5,NA,779.878906,NA,NA,NA,8.2075,0,0,NA,1.3,8.09,131,0.77,0,NA
Weekly,2020-12-19,NA,24.959999,NA,33.859997,51468.75,NA,NA,NA,87.5,NA,755.878906,NA,NA,NA,8.3125,0,0,1.1,2.1,8.1,126,0.51,0.003,NA
Weekly,2020-12-26,NA,24.929998,NA,33.879997,51593.75,NA,NA,NA,87,NA,735.886719,NA,NA,NA,8.327499,0,0.11,1.1,0.9,8.07,128,0.78,0.003,NA
Weekly,2021-01-02,NA,24.929998,NA,33.98,51656.25,NA,NA,NA,87.5,NA,739.882813,NA,NA,NA,8.214999,0,0.13,1.1,2.1,8.07,118,0.58,0,NA
Weekly,2021-01-09,NA,24.974998,NA,33.91,51625,NA,NA,NA,87.5,NA,743.894531,NA,NA,NA,8.2675,0,0,1.4,2.1,8.11,127,0.79,0,NA
Weekly,2021-01-16,NA,24.969999,NA,33.989998,51649.998,NA,NA,NA,88,NA,735.894531,NA,NA,NA,8.28,0,0.05,0.8,1.5,8.14,NA,0.72,0,NA
Weekly,2021-01-23,NA,24.949999,NA,33.779999,51493.748,NA,NA,NA,87.5,NA,731.890625,NA,NA,NA,8.277499,0,0.09,1.2,2.3,8.1,123,0.86,0,NA
Weekly,2021-01-30,NA,24.994999,NA,33.309998,50881.248,NA,NA,NA,88,NA,735.886719,NA,NA,NA,8.282499,0,0.03,1.4,1.7,8.07,NA,0.86,0.002,NA
Weekly,2021-02-06,NA,24.994999,NA,33.869999,51574.997,NA,NA,NA,89.5,NA,735.878906,NA,NA,NA,8.254999,0,0.07,1.5,2.1,8.16,142,NA,0,NA
Weekly,2021-02-13,NA,24.98,NA,34.279999,52093.75,NA,NA,NA,88,NA,727.890625,NA,NA,NA,8.242499,0,0.09,1.2,1.7,8.17,137,0.5,0.002,NA
Weekly,2021-02-20,NA,24.98,NA,34.16,52006.248,NA,NA,NA,87.5,NA,731.878906,NA,NA,NA,8.28,0,0.03,1,2.1,8.35,143,0.5,0,NA
Weekly,2021-02-27,NA,25,NA,34.149998,51987.499,NA,NA,NA,88.5,NA,727.882813,NA,NA,NA,8.2975,NA,NA,NA,NA,NA,NA,NA,NA,NA
Weekly,2021-03-06,NA,25.029999,NA,34.369999,52106.247,NA,NA,NA,89,NA,719.871094,NA,NA,NA,8.287499,3,0.08,0.7,1.4,8.25,132,0.64,0,NA
Weekly,2021-03-13,NA,25.044998,NA,32.709999499999995,49793.747,NA,NA,NA,88.5,NA,711.878906,NA,NA,NA,8.287499,0,0.05,1,1.5,8.27,134,0.7,0.001,NA
Weekly,2021-03-27,NA,25.054998,NA,33.084998999999996,50649.9975,NA,NA,NA,89,NA,743.863281,NA,NA,NA,8.277499,0,0,1.1,1.2,8.34,131,0.5,0.006,NA
Weekly,2021-04-03,NA,25.035,NA,32.794998,50012.497,NA,NA,NA,91.5,NA,763.863281,NA,NA,NA,8.334999,0,0.04,0.5,0.7,8.4,135,0.51,0,NA
Weekly,2021-04-10,NA,25.044998,NA,NA,NA,NA,NA,NA,89.5,NA,767.878906,NA,NA,NA,8.2275,0,0.02,0.9,0.8,8.28,136,0.45,0,NA
Weekly,2021-04-17,NA,25.044998,NA,32.309998,49246.8735,NA,NA,NA,89,NA,767.898438,NA,NA,NA,8.197499,0,0.05,1.1,1.5,8.24,126,1.2,0,NA
Weekly,2021-04-24,NA,25.025,NA,32.449997,49587.498,NA,NA,NA,89.5,NA,771.886719,NA,NA,NA,8.192499,0,0.19,1.3,1.9,8.19,132,0.64,0,NA
Weekly,2021-05-01,NA,25.025,NA,32.694998,49487.499,NA,NA,NA,89.5,NA,771.890625,NA,NA,NA,8.162499,0,0.11,1,0.9,8.21,123,0.75,0,NA
Weekly,2021-05-08,NA,25.07,NA,34.079998,51862.499,NA,NA,NA,89,NA,727.884766,NA,NA,NA,8.0825,0,0.15,1.3,2.4,8.27,135,0.84,0.007,NA
Weekly,2021-05-15,NA,25.294998,NA,32.549999,50049.999,NA,NA,NA,89,NA,727.8867190000001,NA,NA,NA,8.0825,0,0.11,1.6,1.2,8.35,125,2.05,0,NA
Weekly,2021-05-22,NA,25.869999,NA,32.009998,50224.998,NA,NA,NA,86,NA,727.888672,NA,NA,NA,8.059999,0,0.04,1.3,0.8,8.36,125,0.92,0.002,NA
Weekly,2021-05-29,77.181122,25.134165,-91.684227,33.225319,50633.635719,50293.078125,50308.42188,6.179893,88.081032,103.475853,723.8984375,0.42182,1.054552,32812.289063,8.099999,0,0,1.5,2,8.38,125,0.83,0.001,NA
Weekly,2021-03-20,NA,25.059999,NA,NA,NA,NA,NA,NA,NA,NA,715.875,NA,NA,NA,8.285,0,0.03,1,1.5,8.23,133,0.59,0.002,NA
Weekly,2021-06-05,77.181122,25.100624,-90.8801805,33.235165,50663.753906,50218.99609,50293.69531,6.1863,90.453117,102.569061,268.4662935,0.45929600000000004,1.12519,32912.097656,8.217719,0,0.05,1.5,2.2,8.21,126,0.95,0.005,NA
Weekly,2021-06-12,77.181122,25.100624,-91.324791,32.487595,49649.773438,49635.30859,49501.671875,6.211459,90.5888175,103.65824900000001,276.349915,0.6947585000000001,1.436911,32075.947266,8.1909335,0,0.16,1.1,1,8.25,131,NA,0,NA
Weekly,2021-06-19,77.181122,25.100624,-91.629925,32.475716,49636.546875,49444.43359,49447.9375,6.253318,91.0091095,104.433884,278.26532,0.1250545,0.4565265,32133.248047,8.2046825,0,0.11,1.3,1.5,8.27,125,0.94,NA,NA
Weekly,2021-06-26,77.181122,25.100624,-91.3836975,NA,NA,49533.73438,49538.445315000004,6.282586,91.479942,104.83334350000001,282.63252250000005,0.490964,1.0162879999999999,32187.849609,8.21933,NA,0.17,1.6,1.3,8.22,132,1.26,0.018,NA
Weekly,2021-07-03,77.181122,25.100624,-91.40861899999999,32.277397,49426.175781,49500.072270000004,49491.38672,6.2699865,91.30304,104.563446,260.6670075,0.129019,1.430642,32158.794922,8.265706,NA,0.09,1.4,1.3,8.21,126,1.64,0.013,NA
